# User Mode 0 Bitstream Sequence
##############################
# Data for QCM_NW
# CMD  ADDRESS      DATA
w      08199082c08    614706c4
w      08199082c0c    10420000
w      08199082c10    104affff
w      08199082c14    f00007d7
w      08199082c18    f00007ed
w      08199082c1c    f00007c5
w      08199082c20    f00007e0
w      08199082c24    f00007e4
w      08199082c28    f00007ce
w      08199082c2c    200049d0
w      08199082c30    614706c4
w      08199082c34    10420000
w      08199082c38    104affff
w      08199082c3c    f00007aa
w      08199082c40    f00007bc
w      08199082c44    f0000798
w      08199082c48    f00007e0
w      08199082c4c    f00007b3
w      08199082c50    f00007a1
w      08199082c54    614706c8
w      08199082c58    10420000
w      08199082c5c    104affff
w      08199082c60    f000077d
w      08199082c64    f000078f
w      08199082c68    f000076b
w      08199082c6c    f00007e0
w      08199082c70    f0000786
w      08199082c74    f0000774
w      08199082c78    200049d0
w      08199082c7c    614706c8
w      08199082c80    101cffff
w      08199082c84    100cffff
w      08199082c88    10157fff
w      08199082c8c    1005ffff
w      08199082c90    101dffff
w      08199082c94    100dffff
w      08199082c98    10430000
w      08199082c9c    104bffff
w      08199082ca0    10420000
w      08199082ca4    104affff
w      08199082ca8    f0000762
w      08199082cac    f0000759
w      08199082cb0    f0000750
w      08199082cb4    f00007e0
w      08199082cb8    f0000747
w      08199082cbc    f000073e
w      08199082cc0    f0000735
w      08199082cc4    f0000733
w      08199082cc8    300000da
w      08199082ccc    10420000
w      08199082cd0    104affff
w      08199082cd4    f000077d
w      08199082cd8    f000078f
w      08199082cdc    f0000786
w      08199082ce0    f0000774
w      08199082ce4    f000076b
w      08199082ce8    f00007e0
w      08199082cec    f00007d7
w      08199082cf0    f00007ed
w      08199082cf4    f00007e4
w      08199082cf8    f00007ce
w      08199082cfc    f00007c5
w      08199082d00    f000072c
w      08199082d04    300000da
w      08199082d08    e0000030
w      08199082d0c    f0000717
w      08199082d10    e0000004
w      08199082d14    10430000
w      08199082d18    104bffff
w      08199082d1c    10420000
w      08199082d20    104affff
w      08199082d24    f00007d7
w      08199082d28    f000077d
w      08199082d2c    f00007e4
w      08199082d30    f0000786
w      08199082d34    f00007c5
w      08199082d38    f000076b
w      08199082d3c    f00007e0
w      08199082d40    f000078f
w      08199082d44    f00007ed
w      08199082d48    f0000774
w      08199082d4c    f00007ce
w      08199082d50    f000072c
w      08199082d54    300000da
w      08199082d58    10420000
w      08199082d5c    104affff
w      08199082d60    f00007aa
w      08199082d64    f00007b3
w      08199082d68    f0000798
w      08199082d6c    f00007e0
w      08199082d70    f00007bc
w      08199082d74    f00007a1
w      08199082d78    f0000733
w      08199082d7c    300000da
w      08199082d80    e0000030
w      08199082d84    f0000717
w      08199082d88    30000120
w      08199082d8c    41650b65
w      08199082d90    e0000045
w      08199082d94    608701e8
w      08199082d98    10430000
w      08199082d9c    104bffff
w      08199082da0    10420000
w      08199082da4    104affff
w      08199082da8    f000073e
w      08199082dac    f00007e0
w      08199082db0    f0000747
w      08199082db4    f0000735
w      08199082db8    f0000733
w      08199082dbc    300000da
w      08199082dc0    f0000714
w      08199082dc4    f000070e
w      08199082dc8    300000da
w      08199082dcc    f000070a
w      08199082dd0    f000072c
w      08199082dd4    340000da
w      08199082dd8    f0000707
w      08199082ddc    f0000702
w      08199082de0    340000da
w      08199082de4    e0000030
w      08199082de8    f0000717
w      08199082dec    e0000004
w      08199082df0    10430000
w      08199082df4    104bffff
w      08199082df8    10420000
w      08199082dfc    104affff
w      08199082e00    f0000759
w      08199082e04    f00007e0
w      08199082e08    f0000762
w      08199082e0c    f0000750
w      08199082e10    f0000733
w      08199082e14    300000da
w      08199082e18    f00006fe
w      08199082e1c    f0000702
w      08199082e20    300000da
w      08199082e24    f00006fb
w      08199082e28    f000072c
w      08199082e2c    300000da
w      08199082e30    f00006f7
w      08199082e34    f000070e
w      08199082e38    340000da
w      08199082e3c    e0000030
w      08199082e40    f0000717
w      08199082e44    30000120
w      08199082e48    41650b94
w      08199082e4c    e0000045
w      08199082e50    608701ec
w      08199082e54    10430000
w      08199082e58    104bffff
w      08199082e5c    10420000
w      08199082e60    104affff
w      08199082e64    f00007aa
w      08199082e68    f00007bc
w      08199082e6c    f00007b3
w      08199082e70    f00007a1
w      08199082e74    f0000798
w      08199082e78    f00007e0
w      08199082e7c    f0000747
w      08199082e80    f0000762
w      08199082e84    f000073e
w      08199082e88    f0000759
w      08199082e8c    f0000735
w      08199082e90    f0000750
w      08199082e94    f0000733
w      08199082e98    300000da
w      08199082e9c    e0000030
w      08199082ea0    f0000717
w      08199082ea4    e0000004
w      08199082ea8    10430000
w      08199082eac    104bffff
w      08199082eb0    10420000
w      08199082eb4    104affff
w      08199082eb8    f00007d7
w      08199082ebc    f000078f
w      08199082ec0    f00007e4
w      08199082ec4    f0000774
w      08199082ec8    f00007c5
w      08199082ecc    f00007e0
w      08199082ed0    f000077d
w      08199082ed4    f00007ed
w      08199082ed8    f0000786
w      08199082edc    f00007ce
w      08199082ee0    f000076b
w      08199082ee4    f0000733
w      08199082ee8    300000da
w      08199082eec    e0000030
w      08199082ef0    f0000717
w      08199082ef4    30000120
w      08199082ef8    41650bc0
w      08199082efc    e0000045
w      08199082f00    608701f0
w      08199082f04    10430000
w      08199082f08    104bffff
w      08199082f0c    10420000
w      08199082f10    104affff
w      08199082f14    f000073e
w      08199082f18    f00007e0
w      08199082f1c    f0000747
w      08199082f20    f0000735
w      08199082f24    f0000733
w      08199082f28    300000da
w      08199082f2c    f0000714
w      08199082f30    f000070e
w      08199082f34    340000da
w      08199082f38    f000070a
w      08199082f3c    f000072c
w      08199082f40    340000da
w      08199082f44    f0000707
w      08199082f48    f0000702
w      08199082f4c    300000da
w      08199082f50    e0000030
w      08199082f54    f0000717
w      08199082f58    e0000004
w      08199082f5c    10430000
w      08199082f60    104bffff
w      08199082f64    10420000
w      08199082f68    104affff
w      08199082f6c    f0000762
w      08199082f70    f0000750
w      08199082f74    f00007e0
w      08199082f78    f0000759
w      08199082f7c    f0000733
w      08199082f80    300000da
w      08199082f84    f00006fe
w      08199082f88    f0000702
w      08199082f8c    300000da
w      08199082f90    f00006fb
w      08199082f94    f000072c
w      08199082f98    340000da
w      08199082f9c    f00006f7
w      08199082fa0    f000070e
w      08199082fa4    340000da
w      08199082fa8    e0000030
w      08199082fac    f0000717
w      08199082fb0    30000120
w      08199082fb4    41650bef
w      08199082fb8    e0000045
w      08199082fbc    608701f4
w      08199082fc0    10430000
w      08199082fc4    104bffff
w      08199082fc8    10420000
w      08199082fcc    104affff
w      08199082fd0    f0000762
w      08199082fd4    f0000759
w      08199082fd8    f0000750
w      08199082fdc    f00007e0
w      08199082fe0    f0000747
w      08199082fe4    f000073e
w      08199082fe8    f0000735
w      08199082fec    f0000733
w      08199082ff0    300000da
w      08199082ff4    10420000
w      08199082ff8    104affff
w      08199082ffc    f00007d7
w      08199083000    f00007ed
w      08199083004    f00007e4
w      08199083008    f00007ce
w      0819908300c    f00007c5
w      08199083010    f00007e0
w      08199083014    f000077d
w      08199083018    f000078f
w      0819908301c    f0000786
w      08199083020    f0000774
w      08199083024    f000076b
w      08199083028    f000072c
w      0819908302c    300000da
w      08199083030    e0000030
w      08199083034    f0000717
w      08199083038    e0000004
w      0819908303c    10430000
w      08199083040    104bffff
w      08199083044    10420000
w      08199083048    104affff
w      0819908304c    f00007d7
w      08199083050    f000077d
w      08199083054    f00007e4
w      08199083058    f0000786
w      0819908305c    f00007c5
w      08199083060    f000076b
w      08199083064    f00007e0
w      08199083068    f000078f
w      0819908306c    f00007ed
w      08199083070    f0000774
w      08199083074    f00007ce
w      08199083078    f000072c
w      0819908307c    300000da
w      08199083080    10420000
w      08199083084    104affff
w      08199083088    f00007bc
w      0819908308c    f00007a1
w      08199083090    f00007e0
w      08199083094    f00007aa
w      08199083098    f00007b3
w      0819908309c    f0000798
w      081990830a0    f0000733
w      081990830a4    300000da
w      081990830a8    e0000030
w      081990830ac    f0000717
w      081990830b0    30000120
w      081990830b4    41650c2f
w      081990830b8    e0000045
w      081990830bc    608701f8
w      081990830c0    10430000
w      081990830c4    104bffff
w      081990830c8    10420000
w      081990830cc    104affff
w      081990830d0    f0000747
w      081990830d4    f00007d7
w      081990830d8    f00007aa
w      081990830dc    f000077d
w      081990830e0    f0000762
w      081990830e4    f000078f
w      081990830e8    f00007bc
w      081990830ec    f00007ed
w      081990830f0    f000073e
w      081990830f4    f00007e4
w      081990830f8    f00007b3
w      081990830fc    f0000786
w      08199083100    f0000759
w      08199083104    f0000774
w      08199083108    f00007a1
w      0819908310c    f00007ce
w      08199083110    f0000735
w      08199083114    f00007c5
w      08199083118    f0000798
w      0819908311c    f000076b
w      08199083120    f0000750
w      08199083124    f0000733
w      08199083128    300000da
w      0819908312c    e0000030
w      08199083130    f0000717
w      08199083134    e0000004
w      08199083138    608701e0
w      0819908313c    e0000040
w      08199083140    e00000c8
w      08199083144    200001e3
w      08199083148    30000120
w      0819908314c    416c0c5e
w      08199083150    50a704d4
w      08199083154    101d07ff
w      08199083158    100dfff8
w      0819908315c    10100124
w      08199083160    10009248
w      08199083164    101807ff
w      08199083168    1008fff8
w      0819908316c    30000168
w      08199083170    104d0038
w      08199083174    42280ade
w      08199083178    9208fec0
w      0819908317c    92090100
w      08199083180    91b40202
w      08199083184    91cc0100
w      08199083188    50a70208
w      0819908318c    104d001e
w      08199083190    200055e1
w      08199083194    200015c1
w      08199083198    104d001e
w      0819908319c    61a701cc
w      081990831a0    91cc0101
w      081990831a4    91cc0100
w      081990831a8    42280c6d
w      081990831ac    f0000922
w      081990831b0    40000c6e
w      081990831b4    f00007f6
w      081990831b8    9322f000
w      081990831bc    93230300
w      081990831c0    10420000
w      081990831c4    104affff
w      081990831c8    f00007ed
